route_id,agency_id,route_short_name,route_long_name,route_type,route_url,route_color,route_text_color
0714499233,0,BlaBlaCar Bus,Le Havre > Paris - La Défense (Terminal Jules Verne) > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
2613787115,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Paris - La Défense Bus station > Le Havre,3,"",f25455,ffffff
7903510199,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Paris - La Défense Bus station > Le Havre,3,"",f25455,ffffff
2749045760,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Paris - La Défense Bus station > Le Havre,3,"",f25455,ffffff
2822953724,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Paris - La Défense Bus station > Le Havre,3,"",f25455,ffffff
6224837093,0,BlaBlaCar Bus,Le Havre > Paris - La Défense (Terminal Jules Verne) > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
0234656537,0,BlaBlaCar Bus,Le Havre > Paris - La Défense (Terminal Jules Verne) > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
3357843071,0,BlaBlaCar Bus,Le Havre > Paris - La Défense (Terminal Jules Verne) > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
9371603886,0,BlaBlaCar Bus,Le Havre > Paris - La Défense (Terminal Jules Verne) > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
4054925087,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Toulouse > Carcassonne > Perpignan > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
4614858632,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Perpignan > Carcassonne > Toulouse > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
7906762934,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Perpignan > Carcassonne > Toulouse > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
6389495685,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Perpignan > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
2362975984,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Perpignan > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
3294195648,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Perpignan > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
8049826476,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Perpignan > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
9324894399,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Perpignan > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
2046990736,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Perpignan > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
8283404712,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Perpignan > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
0366008491,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Perpignan > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
6916196790,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Perpignan > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
0535586558,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Perpignan > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
7475374597,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Perpignan > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
9755815548,0,BlaBlaCar Bus,Bordeaux City Centre > Toulouse > Perpignan > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
5913243308,0,BlaBlaCar Bus,Bordeaux City Centre > Toulouse > Perpignan > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
6807836923,0,BlaBlaCar Bus,Bordeaux City Centre > Toulouse > Perpignan > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
2603971231,0,BlaBlaCar Bus,Bordeaux City Centre > Toulouse > Perpignan > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
5728805262,0,BlaBlaCar Bus,Bordeaux City Centre > Toulouse > Perpignan > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
4284234408,0,BlaBlaCar Bus,Bordeaux City Centre > Toulouse > Perpignan > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
6364281428,0,BlaBlaCar Bus,Bordeaux City Centre > Toulouse > Perpignan > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
5711387436,0,BlaBlaCar Bus,Bordeaux City Centre > Toulouse > Perpignan > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
0258100260,0,BlaBlaCar Bus,Bordeaux City Centre > Toulouse > Perpignan > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
3056486715,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Perpignan > Montpellier > Clermont-Ferrand > Orléans > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
2883170111,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Perpignan > Montpellier > Clermont-Ferrand > Orléans > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
3537755403,0,BlaBlaCar Bus,Madrid - South Station > Madrid - Barajas Airport > San Sebastián > Bayonne > Bordeaux Halte routière Belcier > Poitiers > Tours > Paris - Bercy Seine,3,"",f25455,ffffff
4638285584,0,BlaBlaCar Bus,Madrid - South Station > Madrid - Barajas Airport > San Sebastián > Bayonne > Bordeaux Halte routière Belcier > Poitiers > Tours > Paris - Bercy Seine,3,"",f25455,ffffff
8517805198,0,BlaBlaCar Bus,Madrid - South Station > Madrid - Barajas Airport > San Sebastián > Bayonne > Bordeaux Halte routière Belcier > Poitiers > Tours > Paris - Bercy Seine,3,"",f25455,ffffff
8885563387,0,BlaBlaCar Bus,Madrid - South Station > Madrid - Barajas Airport > San Sebastián > Bayonne > Bordeaux Halte routière Belcier > Poitiers > Tours > Paris - Bercy Seine,3,"",f25455,ffffff
9420141264,0,BlaBlaCar Bus,Madrid - South Station > Madrid - Barajas Airport > San Sebastián > Bayonne > Bordeaux Halte routière Belcier > Poitiers > Tours > Paris - Bercy Seine,3,"",f25455,ffffff
4055886383,0,BlaBlaCar Bus,Madrid - South Station > Madrid - Barajas Airport > San Sebastián > Bayonne > Bordeaux Halte routière Belcier > Poitiers > Tours > Paris - Bercy Seine,3,"",f25455,ffffff
8011337625,0,BlaBlaCar Bus,Lyon - Perrache Bus Station > Grenoble - Bus Station,3,"",f25455,ffffff
4829457143,0,BlaBlaCar Bus,Lyon - Perrache Bus Station > Grenoble - Bus Station,3,"",f25455,ffffff
4858813671,0,BlaBlaCar Bus,Lyon - Perrache Bus Station > Grenoble - Bus Station,3,"",f25455,ffffff
4587998104,0,BlaBlaCar Bus,Lyon - Perrache Bus Station > Grenoble - Bus Station,3,"",f25455,ffffff
8468317205,0,BlaBlaCar Bus,Lyon - Perrache Bus Station > Grenoble - Bus Station,3,"",f25455,ffffff
9786225815,0,BlaBlaCar Bus,Lyon - Perrache Bus Station > Grenoble - Bus Station,3,"",f25455,ffffff
6980684414,0,BlaBlaCar Bus,Grenoble - Bus Station > Lyon - Perrache Bus Station,3,"",f25455,ffffff
8643996727,0,BlaBlaCar Bus,Grenoble - Bus Station > Lyon - Perrache Bus Station,3,"",f25455,ffffff
5043677685,0,BlaBlaCar Bus,Grenoble - Bus Station > Lyon - Perrache Bus Station,3,"",f25455,ffffff
2461577304,0,BlaBlaCar Bus,Grenoble - Bus Station > Lyon - Perrache Bus Station,3,"",f25455,ffffff
3780790976,0,BlaBlaCar Bus,Grenoble - Bus Station > Lyon - Perrache Bus Station,3,"",f25455,ffffff
1196010681,0,BlaBlaCar Bus,Grenoble - Bus Station > Lyon - Perrache Bus Station,3,"",f25455,ffffff
6315145672,0,BlaBlaCar Bus,Grenoble - Bus Station > Lyon - Perrache Bus Station,3,"",f25455,ffffff
5047528855,0,BlaBlaCar Bus,Grenoble - Bus Station > Lyon - Perrache Bus Station,3,"",f25455,ffffff
4415585961,0,BlaBlaCar Bus,Lyon - Perrache Bus Station > Grenoble - Bus Station,3,"",f25455,ffffff
9839525902,0,BlaBlaCar Bus,Lyon - Perrache Bus Station > Grenoble - Bus Station,3,"",f25455,ffffff
9281658306,0,BlaBlaCar Bus,Lyon - Perrache Bus Station > Grenoble - Bus Station,3,"",f25455,ffffff
7389185148,0,BlaBlaCar Bus,Lyon - Perrache Bus Station > Grenoble - Bus Station,3,"",f25455,ffffff
1530938006,0,BlaBlaCar Bus,Lyon - Perrache Bus Station > Grenoble - Bus Station,3,"",f25455,ffffff
3573800956,0,BlaBlaCar Bus,Lyon - Perrache Bus Station > Grenoble - Bus Station,3,"",f25455,ffffff
1016597474,0,BlaBlaCar Bus,Chamonix Sud - Bus station > Sallanches > Annecy > Lyon - Saint-Exupéry Airport > Lyon - Perrache Bus Station,3,"",f25455,ffffff
7979890887,0,BlaBlaCar Bus,Chamonix Sud - Bus station > Sallanches > Annecy > Lyon - Saint-Exupéry Airport > Lyon - Perrache Bus Station,3,"",f25455,ffffff
8332411924,0,BlaBlaCar Bus,Lyon - Perrache Bus Station > Lyon - Saint-Exupéry Airport > Annecy > Sallanches > Chamonix Sud - Bus station,3,"",f25455,ffffff
7774633762,0,BlaBlaCar Bus,Lyon - Perrache Bus Station > Lyon - Saint-Exupéry Airport > Annecy > Sallanches > Chamonix Sud - Bus station,3,"",f25455,ffffff
2724969343,0,BlaBlaCar Bus,Nancy - Centre > Metz > Reims > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
8520879964,0,BlaBlaCar Bus,Nancy - Centre > Metz > Reims > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
0486418384,0,BlaBlaCar Bus,Nancy - Centre > Metz > Reims > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
0587650372,0,BlaBlaCar Bus,Nancy - Centre > Metz > Reims > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
8579394857,0,BlaBlaCar Bus,Bordeaux City Centre > Toulouse > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
9942097031,0,BlaBlaCar Bus,Bordeaux City Centre > Toulouse > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
2440552000,0,BlaBlaCar Bus,Bordeaux City Centre > Toulouse > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
4912260753,0,BlaBlaCar Bus,Bordeaux City Centre > Toulouse > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
1593668604,0,BlaBlaCar Bus,Bordeaux City Centre > Toulouse > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
1584545898,0,BlaBlaCar Bus,Bordeaux City Centre > Toulouse > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
7155777219,0,BlaBlaCar Bus,Bordeaux City Centre > Toulouse > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
9618733711,0,BlaBlaCar Bus,Bordeaux City Centre > Toulouse > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
4716861781,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
9666873500,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
2391908454,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
4079175186,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
4187114173,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
2020573104,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
5535089814,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
8198191540,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
4009007077,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
9210980835,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Toulouse > Bordeaux City Centre,3,"",f25455,ffffff
6337806826,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Perpignan > Toulouse > Limoges > Châteauroux > Orléans > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
8703899598,0,BlaBlaCar Bus,Barcelona Nord - Bus Station > Le Perthus - Espagne > Le Perthus - France > Perpignan > Toulouse > Limoges > Châteauroux > Orléans > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
7254974442,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Orléans > Châteauroux > Limoges > Toulouse > Perpignan > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
5054356434,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Orléans > Châteauroux > Limoges > Toulouse > Perpignan > Le Perthus - France > Le Perthus - Espagne > Barcelona Nord - Bus Station,3,"",f25455,ffffff
3577207742,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Paris - Orly  Airport - P4C Carpark > Lyon - Perrache Bus Station > Avignon - Le Pontet > Marseille - St-Charles Bus station,3,"",f25455,ffffff
7540185567,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Paris - Orly  Airport - P4C Carpark > Lyon - Perrache Bus Station > Avignon - Le Pontet > Marseille - St-Charles Bus station,3,"",f25455,ffffff
7550701255,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Paris - Orly  Airport - P4C Carpark > Lyon - Perrache Bus Station > Avignon - Le Pontet > Marseille - St-Charles Bus station,3,"",f25455,ffffff
4800472198,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Paris - Orly  Airport - P4C Carpark > Lyon - Perrache Bus Station > Avignon - Le Pontet > Marseille - St-Charles Bus station,3,"",f25455,ffffff
2432995082,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Paris - Orly  Airport - P4C Carpark > Lyon - Perrache Bus Station > Avignon - Le Pontet > Marseille - St-Charles Bus station,3,"",f25455,ffffff
9504551121,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Paris - Orly  Airport - P4C Carpark > Lyon - Perrache Bus Station > Avignon - Le Pontet > Marseille - St-Charles Bus station,3,"",f25455,ffffff
0002454304,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Paris - Orly  Airport - P4C Carpark > Lyon - Perrache Bus Station > Avignon - Le Pontet > Marseille - St-Charles Bus station,3,"",f25455,ffffff
6795759772,0,BlaBlaCar Bus,Lille > Paris City Centre - Bercy Seine > Orléans > Brive-la-Gaillarde > Montauban Sud > Toulouse,3,"",f25455,ffffff
1925916766,0,BlaBlaCar Bus,Toulouse > Montauban Sud > Brive-la-Gaillarde > Orléans > Paris City Centre - Bercy Seine > Lille,3,"",f25455,ffffff
0582239975,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Saint-Aybert - FR > Saint-Aybert - BE > Brussels City Center - Midi Train station,3,"",f25455,ffffff
8874652572,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Saint-Aybert - FR > Saint-Aybert - BE > Brussels City Center - Midi Train station,3,"",f25455,ffffff
9468720029,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Saint-Aybert - FR > Saint-Aybert - BE > Brussels City Center - Midi Train station,3,"",f25455,ffffff
8463840038,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Saint-Aybert - FR > Saint-Aybert - BE > Brussels City Center - Midi Train station,3,"",f25455,ffffff
1119908321,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Saint-Aybert - FR > Saint-Aybert - BE > Brussels City Center - Midi Train station,3,"",f25455,ffffff
4763776469,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Saint-Aybert - FR > Saint-Aybert - BE > Brussels City Center - Midi Train station,3,"",f25455,ffffff
1906572634,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Saint-Aybert - FR > Saint-Aybert - BE > Brussels City Center - Midi Train station,3,"",f25455,ffffff
1643119840,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Saint-Aybert - FR > Saint-Aybert - BE > Brussels City Center - Midi Train station,3,"",f25455,ffffff
6877184536,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Saint-Aybert - FR > Saint-Aybert - BE > Brussels City Center - Midi Train station,3,"",f25455,ffffff
5127208666,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Saint-Aybert - FR > Saint-Aybert - BE > Brussels City Center - Midi Train station,3,"",f25455,ffffff
1164667335,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Saint-Aybert - FR > Saint-Aybert - BE > Brussels City Center - Midi Train station,3,"",f25455,ffffff
9715040669,0,BlaBlaCar Bus,Brussels City Center - Midi Train station > Camphin en Pévèle - Belgique > Camphin en Pévèle - France > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
3433587572,0,BlaBlaCar Bus,Brussels City Center - Midi Train station > Camphin en Pévèle - Belgique > Camphin en Pévèle - France > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
1720015347,0,BlaBlaCar Bus,Brussels City Center - Midi Train station > Camphin en Pévèle - Belgique > Camphin en Pévèle - France > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
8183089242,0,BlaBlaCar Bus,Brussels City Center - Midi Train station > Camphin en Pévèle - Belgique > Camphin en Pévèle - France > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
7276857414,0,BlaBlaCar Bus,Brussels City Center - Midi Train station > Camphin en Pévèle - Belgique > Camphin en Pévèle - France > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
8998692506,0,BlaBlaCar Bus,Brussels City Center - Midi Train station > Camphin en Pévèle - Belgique > Camphin en Pévèle - France > Paris City Centre - Bercy Seine,3,"",f25455,ffffff
0060378019,0,BlaBlaCar Bus,Paris - Bercy-Seine Bus Station > Lille - Europe Train Station > Amsterdam City Center - Sloterdijk,3,"",f25455,ffffff
0774581957,0,BlaBlaCar Bus,Paris - Bercy-Seine Bus Station > Lille - Europe Train Station > Amsterdam City Center - Sloterdijk,3,"",f25455,ffffff
2955624688,0,BlaBlaCar Bus,Paris - Bercy-Seine Bus Station > Brussels - Midi Train Station > Rotterdam > Amsterdam City Center - Sloterdijk,3,"",f25455,ffffff
3786846536,0,BlaBlaCar Bus,Paris - Bercy-Seine Bus Station > Brussels - Midi Train Station > Rotterdam > Amsterdam City Center - Sloterdijk,3,"",f25455,ffffff
8357664088,0,BlaBlaCar Bus,Paris - Bercy-Seine Bus Station > Paris - CDG Roissypole Bus Station > Brussels - Midi Train Station > The Hague > Amsterdam - Schiphol Airport Bus Station > Amsterdam City Center - Sloterdijk,3,"",f25455,ffffff
5731421076,0,BlaBlaCar Bus,Paris - Bercy-Seine Bus Station > Paris - CDG Roissypole Bus Station > Brussels - Midi Train Station > The Hague > Amsterdam - Schiphol Airport Bus Station > Amsterdam City Center - Sloterdijk,3,"",f25455,ffffff
9785386255,0,BlaBlaCar Bus,Paris - Bercy-Seine Bus Station > Paris - CDG Roissypole Bus Station > Brussels - Midi Train Station > The Hague > Amsterdam - Schiphol Airport Bus Station > Amsterdam City Center - Sloterdijk,3,"",f25455,ffffff
3139941907,0,BlaBlaCar Bus,Paris - Bercy-Seine Bus Station > Paris - CDG Roissypole Bus Station > Brussels - Midi Train Station > The Hague > Amsterdam - Schiphol Airport Bus Station > Amsterdam City Center - Sloterdijk,3,"",f25455,ffffff
9964697245,0,BlaBlaCar Bus,Paris - Bercy-Seine Bus Station > Paris - CDG Roissypole Bus Station > Brussels - Midi Train Station > The Hague > Amsterdam - Schiphol Airport Bus Station > Amsterdam City Center - Sloterdijk,3,"",f25455,ffffff
9617018008,0,BlaBlaCar Bus,Paris - Bercy-Seine Bus Station > Paris - CDG Roissypole Bus Station > Brussels - Midi Train Station > The Hague > Amsterdam - Schiphol Airport Bus Station > Amsterdam City Center - Sloterdijk,3,"",f25455,ffffff
7699049141,0,BlaBlaCar Bus,Paris - Bercy-Seine Bus Station > Paris - CDG Roissypole Bus Station > Brussels - Midi Train Station > The Hague > Amsterdam - Schiphol Airport Bus Station > Amsterdam City Center - Sloterdijk,3,"",f25455,ffffff
2673888234,0,BlaBlaCar Bus,Paris - Bercy-Seine Bus Station > Paris - CDG Roissypole Bus Station > Brussels - Midi Train Station > The Hague > Amsterdam - Schiphol Airport Bus Station > Amsterdam City Center - Sloterdijk,3,"",f25455,ffffff
7420745397,0,BlaBlaCar Bus,Paris - Bercy-Seine Bus Station > Paris - CDG Roissypole Bus Station > Brussels - Midi Train Station > The Hague > Amsterdam - Schiphol Airport Bus Station > Amsterdam City Center - Sloterdijk,3,"",f25455,ffffff
7727205833,0,BlaBlaCar Bus,Paris - Bercy-Seine Bus Station > Paris - CDG Roissypole Bus Station > Brussels - Midi Train Station > The Hague > Amsterdam - Schiphol Airport Bus Station > Amsterdam City Center - Sloterdijk,3,"",f25455,ffffff
9034331853,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > Amsterdam - Schiphol Airport Bus Station > The Hague > Rotterdam > Brussels - Midi Train Station > Paris - CDG Roissypole Bus Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
2590049484,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > Amsterdam - Schiphol Airport Bus Station > The Hague > Rotterdam > Brussels - Midi Train Station > Paris - CDG Roissypole Bus Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
1513373993,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > Amsterdam - Schiphol Airport Bus Station > The Hague > Rotterdam > Brussels - Midi Train Station > Paris - CDG Roissypole Bus Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
3946774026,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > Amsterdam - Schiphol Airport Bus Station > The Hague > Rotterdam > Brussels - Midi Train Station > Paris - CDG Roissypole Bus Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
6145677598,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > Amsterdam - Schiphol Airport Bus Station > The Hague > Rotterdam > Brussels - Midi Train Station > Paris - CDG Roissypole Bus Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
2093154249,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > Amsterdam - Schiphol Airport Bus Station > The Hague > Rotterdam > Brussels - Midi Train Station > Paris - CDG Roissypole Bus Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
0960081583,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > Amsterdam - Schiphol Airport Bus Station > The Hague > Rotterdam > Brussels - Midi Train Station > Paris - CDG Roissypole Bus Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
8909802305,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > Amsterdam - Schiphol Airport Bus Station > The Hague > Rotterdam > Brussels - Midi Train Station > Paris - CDG Roissypole Bus Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
2489082320,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > Amsterdam - Schiphol Airport Bus Station > The Hague > Rotterdam > Brussels - Midi Train Station > Paris - CDG Roissypole Bus Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
7565578525,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > Amsterdam - Schiphol Airport Bus Station > The Hague > Rotterdam > Brussels - Midi Train Station > Paris - CDG Roissypole Bus Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
6940040339,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > Amsterdam - Schiphol Airport Bus Station > The Hague > Rotterdam > Brussels - Midi Train Station > Paris - CDG Roissypole Bus Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
2337340627,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > Amsterdam - Schiphol Airport Bus Station > The Hague > Rotterdam > Brussels - Midi Train Station > Paris - CDG Roissypole Bus Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
4532523231,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > The Hague > Brussels - Midi Train Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
6500129378,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > The Hague > Brussels - Midi Train Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
2895792602,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > The Hague > Brussels - Midi Train Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
3410148507,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > The Hague > Brussels - Midi Train Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
8373532747,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > The Hague > Brussels - Midi Train Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
4377943502,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > The Hague > Brussels - Midi Train Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
2461129526,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > The Hague > Brussels - Midi Train Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
7957623667,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > The Hague > Brussels - Midi Train Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
4839839933,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > The Hague > Brussels - Midi Train Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
8252988656,0,BlaBlaCar Bus,Amsterdam City Center - Sloterdijk > The Hague > Brussels - Midi Train Station > Paris - Bercy-Seine Bus Station,3,"",f25455,ffffff
3665296593,0,BlaBlaCar Bus,Paris City Centre - Bercy Seine > Geneva - Bus station > Milan,3,"",f25455,ffffff
