route_id,service_id,trip_id,trip_short_name,trip_headsign,wheelchair_accessible,bikes_allowed
1964587301,2748549157,2748549157,50883,SRO,1,0
5696316987,1417356684,1417356684,50883,SRO,1,0
3879798768,3159220300,3159220300,50883,SRO,1,0
2453493161,9993172351,9993172351,50883,SRO,1,0
0993351353,9925492818,9925492818,50883,SRO,1,0
5602845086,8473183019,8473183019,50883,SRO,1,0
1517809164,2824469602,2824469602,50883,SRO,1,0
1517809164,8089398801,8089398801,50883,SRO,1,0
4393290017,5543449031,5543449031,50883,SRO,1,0
1748268220,6875360074,6875360074,50884,XPB,1,0
7957905158,3693682843,3693682843,50884,XPB,1,0
7863495916,7514482639,7514482639,50884,XPB,1,0
8995358406,1661718993,1661718993,50884,XPB,1,0
6271694865,8378550534,8378550534,50884,XPB,1,0
9678011756,4752685877,4752685877,50884,XPB,1,0
1924764625,3938625528,3938625528,50884,XPB,1,0
1924764625,4673116473,4673116473,50884,XPB,1,0
0042546430,0634615120,0634615120,50884,XPB,1,0
9190962163,9832127226,9832127226,50844,XTS,1,0
7626459753,2699339626,2699339626,50844,XTS,1,0
5408839774,8136123734,8136123734,50844,XTS,1,0
4151803040,6331370063,6331370063,50844,XTS,1,0
3377673489,3752998682,3752998682,50925,XTS,1,0
7260150219,9123571218,9123571218,50926,XPB,1,0
7801074499,7729293614,7729293614,8674,CLU,1,0
6918582039,4838457510,4838457510,8674,CLU,1,0
4809132897,7965839427,7965839427,8674,CLU,1,0
5888899905,3537362729,3537362729,8674,CLU,1,0
6677464723,7725687713,7725687713,8674,CLU,1,0
5046808060,3708337297,3708337297,8674,CLU,1,0
3634426451,9663354277,9663354277,8674,CLU,1,0
6669123240,5584481810,5584481810,8674,CLU,1,0
6784034602,4871435868,4871435868,8674,CLU,1,0
7368176938,0666356452,0666356452,8674,CLU,1,0
4046020054,4960585703,4960585703,8674,CLU,1,0
7186777422,3950157338,3950157338,8673,CMX,1,0
3301703828,4305604834,4305604834,8673,CMX,1,0
4689424652,9322045474,9322045474,8673,CMX,1,0
3001334003,9529342751,9529342751,8673,CMX,1,0
8173417223,1240928050,1240928050,8673,CMX,1,0
5357665809,5262278860,5262278860,8673,CMX,1,0
3260302193,3002184498,3002184498,8673,CMX,1,0
4617295604,7242566788,7242566788,8673,CMX,1,0
8944381948,6856556222,6856556222,8673,CMX,1,0
9016836992,2115895783,2115895783,8673,CMX,1,0
5212367714,2931065443,2931065443,8673,CMX,1,0
0494941359,1500694454,1500694454,8589,XGC,1,0
4825106280,0899901247,0899901247,8589,XGC,1,0
3445026599,5357406328,5357406328,8589,XGC,1,0
4270835022,4882386339,4882386339,8589,XGC,1,0
3313126586,9134094220,9134094220,8589,XGC,1,0
5722382711,2562837787,2562837787,8589,XGC,1,0
3795021139,8359404846,8359404846,8589,XGC,1,0
2558493168,8214015139,8214015139,8589,XGC,1,0
2585524701,2418894288,2418894288,8589,XGC,1,0
3159197983,9801828953,9801828953,8589,XGC,1,0
2612963416,8656449721,8656449721,8589,XGC,1,0
9898448247,6022402947,6022402947,8661,CMX,1,0
7029265848,2854950924,2854950924,8661,CMX,1,0
8374813886,9954202642,9954202642,8661,CMX,1,0
6227110926,4896867508,4896867508,8661,CMX,1,0
8545253544,2135861589,2135861589,8661,CMX,1,0
2535196726,6857271474,6857271474,8661,CMX,1,0
7104605305,5226172894,5226172894,8661,CMX,1,0
0517764223,3668698908,3668698908,8661,CMX,1,0
9377735298,4297535482,4297535482,8661,CMX,1,0
9159051778,6416764938,6416764938,8661,CMX,1,0
8548871669,3497876719,3497876719,8661,CMX,1,0
3642291039,6121909260,6121909260,8663,CMX,1,0
1260806062,9477622263,9477622263,8663,CMX,1,0
6636022201,9696039970,9696039970,8663,CMX,1,0
8261610653,1176894539,1176894539,8663,CMX,1,0
3894725574,9131641823,9131641823,8663,CMX,1,0
8170272256,8004632417,8004632417,8663,CMX,1,0
8237331503,3331097484,3331097484,8663,CMX,1,0
4192546984,0869059318,0869059318,8663,CMX,1,0
8075720269,0628101059,0628101059,8663,CMX,1,0
4006655275,6720798204,6720798204,8663,CMX,1,0
6255069766,7551241377,7551241377,8663,CMX,1,0
0493082143,4155014436,4155014436,8662,GVA,1,0
7507385405,8828823437,8828823437,8662,GVA,1,0
5855598111,1517864029,1517864029,8662,GVA,1,0
8014596731,9190446853,9190446853,8662,GVA,1,0
9539522668,2702792169,2702792169,8662,GVA,1,0
2777244254,5552046729,5552046729,8662,GVA,1,0
5544801927,9460884120,9460884120,8662,GVA,1,0
5999753855,7212660639,7212660639,8662,GVA,1,0
8165826387,0386487263,0386487263,8662,GVA,1,0
3209290394,9448424828,9448424828,8662,GVA,1,0
6124262768,5030042799,5030042799,8662,GVA,1,0
4584654489,5997074771,5997074771,50670,EBU,1,0
6941097683,6753823333,6753823333,50670,EBU,1,0
3334374116,4861168194,4861168194,50670,EBU,1,0
0755537858,9817807534,9817807534,50670,EBU,1,0
8401739335,3319287666,3319287666,50671,ZFQ,1,0
3070121871,1322392163,1322392163,50671,ZFQ,1,0
0997401955,9859206002,9859206002,50671,ZFQ,1,0
7994179192,5423790414,5423790414,50671,ZFQ,1,0
1265313941,9389863723,9389863723,50023,XBC,1,0
9492637067,0022326082,0022326082,50023,XBC,1,0
2032225742,0558151957,0558151957,50023,XBC,1,0
9072153832,5917091116,5917091116,50023,XBC,1,0
3247156230,6699771746,6699771746,50023,XBC,1,0
8258000782,2066364326,2066364326,50023,XBC,1,0
8258000782,1524657341,1524657341,50023,XBC,1,0
4414711996,6996814967,6996814967,50023,XBC,1,0
5084662218,9245723277,9245723277,50024,ZFJ,1,0
5552077980,8151735530,8151735530,50024,ZFJ,1,0
1037879439,9108294642,9108294642,50024,ZFJ,1,0
3086295786,4029377640,4029377640,50024,ZFJ,1,0
7809696181,2716223295,2716223295,50024,ZFJ,1,0
4688187231,8533534621,8533534621,50024,ZFJ,1,0
4688187231,2472192361,2472192361,50024,ZFJ,1,0
1119241729,3561257079,3561257079,50024,ZFJ,1,0
3734322981,9810127160,9810127160,3135,XBC,1,0
6186864763,0123553370,0123553370,3135,XBC,1,0
7467846376,3454615689,3454615689,3135,XBC,1,0
8278705072,2360441253,2360441253,3135,XBC,1,0
6215475025,3233373417,3233373417,3135,XBC,1,0
4795026159,8828314974,8828314974,3136,NCE,1,0
8775989006,6884017218,6884017218,3136,NCE,1,0
3552502277,2901761137,2901761137,3136,NCE,1,0
1201995268,2545553892,2545553892,3136,NCE,1,0
9149323038,5156731895,5156731895,3136,NCE,1,0
2366332346,8602250329,8602250329,3136,NCE,1,0
8050666563,5733212621,5733212621,3136,NCE,1,0
3927162066,2793385574,2793385574,80087,ZFJ,1,0
0269102111,8291716122,8291716122,80087,ZFJ,1,0
1573196164,5544484528,5544484528,80087,ZFJ,1,0
8671500993,0843778047,0843778047,80087,ZFJ,1,0
2542737798,8947364658,8947364658,80087,ZFJ,1,0
6773888768,3655334709,3655334709,80087,ZFJ,1,0
6686092712,6217594727,6217594727,80087,ZFJ,1,0
3803172481,7329630107,7329630107,80088,ZFQ,1,0
4113691803,5163652967,5163652967,80088,ZFQ,1,0
5407812383,8983372991,8983372991,80088,ZFQ,1,0
6996858154,4197583257,4197583257,80088,ZFQ,1,0
7437888818,4364304491,4364304491,80088,ZFQ,1,0
5839639331,4005532660,4005532660,80088,ZFQ,1,0
6642685367,7197976088,7197976088,80088,ZFQ,1,0
9012670347,8299931128,8299931128,50845,XGC,1,0
2403952146,4607539053,4607539053,50845,XGC,1,0
3911533630,9707103059,9707103059,50845,XGC,1,0
2900165391,6414084043,6414084043,50845,XGC,1,0
7369624202,1259781084,1259781084,6468,XPB,1,0
4254825863,3103614413,3103614413,6469,NAQ,1,0
3831949795,9392815169,9392815169,6469,NAQ,1,0
5413374426,4118535576,4118535576,6469,NAQ,1,0
3756647023,8694386493,8694386493,6469,NAQ,1,0
3476823543,4544252967,4544252967,6469,NAQ,1,0
7266841851,1789128483,1789128483,6469,NAQ,1,0
6274953206,2410829490,2410829490,6469,NAQ,1,0
3910081713,4866233977,4866233977,6469,NAQ,1,0
6196807839,5919501077,5919501077,6469,NAQ,1,0
9272263608,9100987753,9100987753,6469,NAQ,1,0
8369905102,2081777218,2081777218,6469,NAQ,1,0
0003024948,9106598244,9106598244,6469,NAQ,1,0
6637637381,9225340619,9225340619,6469,NAQ,1,0
2482026185,9806190579,9806190579,6469,NAQ,1,0
2782014559,5794832396,5794832396,6469,NAQ,1,0
4337030176,8900858440,8900858440,6469,NAQ,1,0
5346786479,3508948539,3508948539,6469,NAQ,1,0
2741705570,3957843304,3957843304,6469,NAQ,1,0
7096500874,3834263026,3834263026,6469,NAQ,1,0
2945494020,4072055796,4072055796,6726,XCF,1,0
3759148478,3862439335,3862439335,6726,XCF,1,0
2591521848,1278817785,1278817785,6727,BSA,1,0
1748093424,7783785267,7783785267,6727,BSA,1,0
3394407216,2404493323,2404493323,6727,BSA,1,0
7461608550,7570837971,7570837971,1153,ZEP,1,0
4059526602,8484392928,8484392928,1153,ZEP,1,0
6529901687,2588376260,2588376260,1153,ZEP,1,0
9871132445,8742593125,8742593125,1153,ZEP,1,0
7460643237,7381658083,7381658083,1153,ZEP,1,0
7460643237,7547917198,7547917198,1153,ZEP,1,0
6603222179,5766294719,5766294719,1153,ZEP,1,0
1466343938,2057659216,2057659216,1153,ZEP,1,0
5587424709,5543309435,5543309435,1153,ZEP,1,0
1604969849,3006600094,3006600094,1153,ZEP,1,0
3034109880,6701646011,6701646011,1254,XPB,1,0
6450792215,3481793177,3481793177,1254,XPB,1,0
8389584418,6773703674,6773703674,1254,XPB,1,0
8018740300,0701662467,0701662467,1254,XPB,1,0
5655933536,5191428285,5191428285,1254,XPB,1,0
5655933536,0926017602,0926017602,1254,XPB,1,0
6187853646,9619993236,9619993236,1254,XPB,1,0
5684735683,9898472580,9898472580,1254,XPB,1,0
2399477798,1942895407,1942895407,1254,XPB,1,0
4612808356,8599865889,8599865889,1254,XPB,1,0
6821426756,5972831567,5972831567,93135,XRF,1,0
6095966527,3363644846,3363644846,93135,XRF,1,0
0200795456,3556815300,3556815300,93135,XRF,1,0
4467134321,0342551205,0342551205,93135,XRF,1,0
8160849756,8019633304,8019633304,93135,XRF,1,0
0738523324,2418597206,2418597206,93136,NCE,1,0
2663944231,8919541722,8919541722,93136,NCE,1,0
0897940099,3910514703,3910514703,93136,NCE,1,0
6639529465,9693625262,9693625262,93136,NCE,1,0
2152214038,5147834037,5147834037,93136,NCE,1,0
3319821140,1996210724,1996210724,50320,XPB,1,0
0327224118,0586390541,0586390541,50320,XPB,1,0
7342559086,4653086689,4653086689,50320,XPB,1,0
2273906788,5097482320,5097482320,50320,XPB,1,0
3931815981,7441932099,7441932099,50320,XPB,1,0
9595151889,3339152195,3339152195,50320,XPB,1,0
8499519691,0506900928,0506900928,50320,XPB,1,0
1492084967,7011268707,7011268707,50320,XPB,1,0
0298224003,5383819693,5383819693,50327,ZYR,1,0
0621532005,3427273414,3427273414,50327,ZYR,1,0
1228027426,8679785375,8679785375,50327,ZYR,1,0
7418945954,6032719484,6032719484,50327,ZYR,1,0
1514490702,2888639090,2888639090,50327,ZYR,1,0
7199956380,3627191210,3627191210,50327,ZYR,1,0
4016836259,1301207027,1301207027,50327,ZYR,1,0
6304585060,4169805169,4169805169,50327,ZYR,1,0
9619027214,9665237054,9665237054,59024,ZFQ,1,0
1188393767,5353025754,5353025754,59024,ZFQ,1,0
8975729401,3351316943,3351316943,59024,ZFQ,1,0
8577061182,3586434523,3586434523,59024,ZFQ,1,0
5979427325,3823241553,3823241553,59024,ZFQ,1,0
5097081583,0820284701,0820284701,59024,ZFQ,1,0
6934724766,7767572292,7767572292,59023,XBC,1,0
9119813055,4187773257,4187773257,59023,XBC,1,0
0085539131,3655728486,3655728486,59023,XBC,1,0
6871360284,2387534198,2387534198,59023,XBC,1,0
0666374268,5515201022,5515201022,59023,XBC,1,0
5920122894,7242347994,7242347994,59023,XBC,1,0
5400592760,9592578453,9592578453,59027,ZFQ,1,0
1047547131,9604589877,9604589877,59027,ZFQ,1,0
2563777877,0175615136,0175615136,59027,ZFQ,1,0
0521964007,8093823679,8093823679,59027,ZFQ,1,0
7932903995,4012195268,4012195268,59027,ZFQ,1,0
6362655776,2862662833,2862662833,59027,ZFQ,1,0
6362655776,6168141306,6168141306,59027,ZFQ,1,0
2071216144,1771947661,1771947661,1674,XPB,1,0
5153616629,6124677913,6124677913,1674,XPB,1,0
1418653472,5389075580,5389075580,1674,XPB,1,0
4438762553,3172396716,3172396716,1674,XPB,1,0
2018943574,3963193110,3963193110,1674,XPB,1,0
9434128148,7072913371,7072913371,1674,XPB,1,0
0941408586,2605422686,2605422686,1674,XPB,1,0
2159836610,2278148646,2278148646,1674,XPB,1,0
5120255820,0431161207,0431161207,1674,XPB,1,0
3825910097,7452293023,7452293023,1674,XPB,1,0
3556031267,7019494778,7019494778,1674,XPB,1,0
1494566049,2382833327,2382833327,87081,ARN,1,0
1572985891,3861264948,3861264948,87081,ARN,1,0
5598931913,7944609447,7944609447,87081,ARN,1,0
6133320013,6196364170,6196364170,87081,ARN,1,0
5442187342,9500180970,9500180970,87086,CDG,1,0
1686961918,3984337536,3984337536,87086,CDG,1,0
5724828864,0946480054,0946480054,87086,CDG,1,0
7675761684,4647039423,4647039423,87086,CDG,1,0
8902738090,6545938642,6545938642,5287,BRC,1,0
6510304376,0169072491,0169072491,5287,BRC,1,0
6510304376,7830254760,7830254760,5287,BRC,1,0
2601993224,8256420219,8256420219,5288,XPB,1,0
5285693423,6597133354,6597133354,5288,XPB,1,0
3144312839,0062679611,0062679611,5288,XPB,1,0
9552062334,2006730496,2006730496,5288,XPB,1,0
9552062334,5703311304,5703311304,5288,XPB,1,0
0394396108,5411302807,5411302807,50828,TVC,1,0
9442495801,0668802230,0668802230,50828,TVC,1,0
7789253934,0167114372,0167114372,50828,TVC,1,0
1447272710,7182529892,7182529892,50828,TVC,1,0
6477937690,5936159746,5936159746,50828,TVC,1,0
4536595503,9043554169,9043554169,50828,TVC,1,0
4884082203,0277505846,0277505846,50829,XAM,1,0
8499327304,1830307587,1830307587,50829,XAM,1,0
9387679185,4309198010,4309198010,50829,XAM,1,0
8107439251,0809583963,0809583963,50829,XAM,1,0
9850413186,9574446600,9574446600,50829,XAM,1,0
9157491376,1590200230,1590200230,50829,XAM,1,0
9157491376,2758945680,2758945680,50829,XAM,1,0
8122163112,1457340002,1457340002,50513,XER,1,0
5273760606,5289129572,5289129572,50512,XGE,1,0
3567925837,0880814548,0880814548,88085,QJZ,1,0
9457400588,4191067740,4191067740,88085,QJZ,1,0
7577620754,1301188707,1301188707,88085,QJZ,1,0
1494282055,8763014714,8763014714,88085,QJZ,1,0
6542520629,5942273606,5942273606,88085,QJZ,1,0
5364160198,1002423503,1002423503,88085,QJZ,1,0
3221925129,1522824516,1522824516,88085,QJZ,1,0
4799612115,6835278482,6835278482,88082,XPB,1,0
6481466106,5369131073,5369131073,88082,XPB,1,0
5170386434,5141330700,5141330700,88082,XPB,1,0
1735297343,1389596159,1389596159,88082,XPB,1,0
6059221745,6912987542,6912987542,88082,XPB,1,0
4996234829,2188974432,2188974432,88082,XPB,1,0
1852804435,5365271830,5365271830,95929,BLB,1,0
9560125742,2236549179,2236549179,95929,BLB,1,0
2160504786,2585932942,2585932942,95929,BLB,1,0
3588676861,5117088483,5117088483,95929,BLB,1,0
6753985801,6140123778,6140123778,95929,BLB,1,0
2397729498,2889607096,2889607096,95929,BLB,1,0
2397729498,2230536958,2230536958,95929,BLB,1,0
5431808246,3961284654,3961284654,95929,BLB,1,0
3673438993,8306333861,8306333861,50464,XPB,1,0
1004330701,4782143209,4782143209,50464,XPB,1,0
8196309037,1096230198,1096230198,50464,XPB,1,0
2974616060,2911749905,2911749905,50451,COL,1,0
2725162351,9167991387,9167991387,50451,COL,1,0
7762676614,9915121255,9915121255,50451,COL,1,0
6885312157,8127728685,8127728685,50451,COL,1,0
8434953848,9203212197,9203212197,50451,COL,1,0
8664939134,9954911590,9954911590,50451,COL,1,0
7909445322,4009456758,4009456758,50919,COL,1,0
5541068922,1645039224,1645039224,50919,COL,1,0
8311449832,3306264142,3306264142,50919,COL,1,0
7511685217,0377994032,0377994032,50919,COL,1,0
0709882347,0426504169,0426504169,50920,XPB,1,0
3564471356,8753896319,8753896319,50920,XPB,1,0
5297899123,5296583468,5296583468,50920,XPB,1,0
8108146540,4198040042,4198040042,50920,XPB,1,0
3298370341,8648340376,8648340376,67713,XLH,1,0
9636977251,4968781285,4968781285,67713,XLH,1,0
9091480994,8823840471,8823840471,3142,ZFJ,1,0
1573903947,8826751872,8826751872,3142,ZFJ,1,0
8138356149,0472194145,0472194145,3142,ZFJ,1,0
2393491069,5127097038,5127097038,3142,ZFJ,1,0
7043899485,6194631892,6194631892,3142,ZFJ,1,0
7043899485,4483888377,4483888377,3142,ZFJ,1,0
7442361614,1322857953,1322857953,3142,ZFJ,1,0
0352001655,4950987674,4950987674,3143,MDS,1,0
5863612655,8349131539,8349131539,3143,MDS,1,0
5441959742,9898274636,9898274636,3143,MDS,1,0
4974633075,5791017723,5791017723,3143,MDS,1,0
6615558390,3613802196,3613802196,3143,MDS,1,0
4453995383,5798206587,5798206587,4704,XMT,1,0
1998804917,3858430369,3858430369,4704,XMT,1,0
7215626601,9984606675,9984606675,4704,XMT,1,0
9224691626,6386464228,6386464228,4704,XMT,1,0
8541242441,6747690938,6747690938,4704,XMT,1,0
4664425688,0015507295,0015507295,4704,XMT,1,0
3701084892,9889817386,9889817386,4704,XMT,1,0
6743318066,7881729278,7881729278,4704,XMT,1,0
2610575011,8349027742,8349027742,4704,XMT,1,0
4099222564,8606825301,8606825301,4704,XMT,1,0
0515846798,6019680689,6019680689,4704,XMT,1,0
0465359414,1194129116,1194129116,4705,BSA,1,0
1848771782,5913905557,5913905557,4705,BSA,1,0
4845415131,3867388122,3867388122,4705,BSA,1,0
8227740499,4196482726,4196482726,4705,BSA,1,0
0702210723,3902025158,3902025158,4705,BSA,1,0
3783317280,1794386753,1794386753,4705,BSA,1,0
9865444001,5262204584,5262204584,4705,BSA,1,0
1395028771,2893894190,2893894190,4705,BSA,1,0
8398485111,6130084361,6130084361,4705,BSA,1,0
3239836326,3322222320,3322222320,5125,XTO,1,0
5124183106,3274268324,3274268324,5125,XTO,1,0
3110255196,7910255228,7910255228,5125,XTO,1,0
6224904614,0328048058,0328048058,5126,XPB,1,0
5752825879,9579362386,9579362386,5126,XPB,1,0
4759168394,1567762866,1567762866,5126,XPB,1,0
5456503850,4464913564,4464913564,50818,XPB,1,0
9015893042,8554717164,8554717164,50818,XPB,1,0
8393911766,4215119059,4215119059,50818,XPB,1,0
8738801422,5713389608,5713389608,50818,XPB,1,0
4305662368,5391365530,5391365530,50818,XPB,1,0
2677403336,0513202903,0513202903,50818,XPB,1,0
0773842866,8119051332,8119051332,50818,XPB,1,0
6901491239,1720362173,1720362173,50818,XPB,1,0
6628895525,6127989074,6127989074,50818,XPB,1,0
0003013569,7427164503,7427164503,50818,XPB,1,0
6631709859,4971778537,4971778537,50818,XPB,1,0
7072736073,4945553208,4945553208,50819,XTO,1,0
4035793636,4767027329,4767027329,50819,XTO,1,0
1353589986,7009196139,7009196139,50819,XTO,1,0
7401743197,8561386715,8561386715,50819,XTO,1,0
1097830744,9217914206,9217914206,50819,XTO,1,0
3900300027,9862762356,9862762356,50819,XTO,1,0
8705355502,6054502968,6054502968,50819,XTO,1,0
5970900105,5374788769,5374788769,50819,XTO,1,0
7795997395,0999129463,0999129463,50819,XTO,1,0
4983927678,5531111891,5531111891,50819,XTO,1,0
5640728565,1211566868,1211566868,50819,XTO,1,0
0782733390,3511734933,3511734933,3125,SCQ,1,0
0898343672,7788149616,7788149616,3125,SCQ,1,0
7842454746,3656760168,3656760168,3125,SCQ,1,0
9935927382,1446423102,1446423102,3125,SCQ,1,0
7473996383,6582170450,6582170450,3125,SCQ,1,0
0572233828,0238502815,0238502815,3125,SCQ,1,0
8672622800,7549059119,7549059119,3125,SCQ,1,0
3173954132,9420412199,9420412199,3125,SCQ,1,0
2962897695,1887090289,1887090289,3125,SCQ,1,0
2752388719,6886746884,6886746884,3125,SCQ,1,0
3599280698,1352785906,1352785906,3125,SCQ,1,0
4096665230,2198522060,2198522060,3124,ALE,1,0
8802117217,5123405421,5123405421,3124,ALE,1,0
7248226226,0948402963,0948402963,3124,ALE,1,0
4437902482,4590193073,4590193073,3124,ALE,1,0
3099814846,5325660737,5325660737,3124,ALE,1,0
1960088640,0138419453,0138419453,3124,ALE,1,0
3506512807,2851654400,2851654400,3124,ALE,1,0
5327833064,7492215347,7492215347,3124,ALE,1,0
0965927975,9393661408,9393661408,3124,ALE,1,0
1983532862,9777159922,9777159922,3124,ALE,1,0
0489967443,0707855597,0707855597,3124,ALE,1,0
9903825633,5800371728,5800371728,51015,XRF,1,0
8998215758,8545082974,8545082974,51015,XRF,1,0
2279682831,0354864288,0354864288,51015,XRF,1,0
4867887258,7710759400,7710759400,51016,ZYR,1,0
8496608572,1487922446,1487922446,51016,ZYR,1,0
8637134013,7514369450,7514369450,51016,ZYR,1,0
6516173258,4903091754,4903091754,51016,ZYR,1,0
9710032502,1367703474,1367703474,93143,XBA,1,0
7742304126,0215180451,0215180451,93143,XBA,1,0
2420230950,1468437224,1468437224,93143,XBA,1,0
3987095907,5298688316,5298688316,7660,EBU,1,0
2948361570,5201444807,5201444807,7660,EBU,1,0
8166637548,2336336826,2336336826,7661,XGC,1,0
9416287602,2248504328,2248504328,7661,XGC,1,0
9783203466,4735009985,4735009985,72403,ZFJ,1,0
6464154492,5569841685,5569841685,72403,ZFJ,1,0
8439290697,9488281857,9488281857,72403,ZFJ,1,0
9986046473,3884977501,3884977501,72403,ZFJ,1,0
9986046473,1347785312,1347785312,72403,ZFJ,1,0
9696963029,0084378491,0084378491,72403,ZFJ,1,0
2222293067,9334370764,9334370764,72404,XGC,1,0
3395249343,7645344472,7645344472,72404,XGC,1,0
2911502810,0779033607,0779033607,72404,XGC,1,0
5284234026,4429481339,4429481339,72404,XGC,1,0
5284234026,6066064275,6066064275,72404,XGC,1,0
8926059329,1909368736,1909368736,72404,XGC,1,0
9575012718,3063366817,3063366817,1717,XLM,1,0
0867240670,0403072924,0403072924,1717,XLM,1,0
2140839692,2471872946,2471872946,1717,XLM,1,0
2910581485,0286850952,0286850952,1717,XLM,1,0
6449890816,4564721990,4564721990,1717,XLM,1,0
7229600757,5613866489,5613866489,1717,XLM,1,0
6731650604,5101965850,5101965850,1717,XLM,1,0
8097967784,7603009503,7603009503,1717,XLM,1,0
0722958368,4534476965,4534476965,1717,XLM,1,0
2121772708,5791420004,5791420004,1717,XLM,1,0
6128429449,0835324286,0835324286,1717,XLM,1,0
7898427905,8156364297,8156364297,1717,XLM,1,0
4911650078,3567728004,3567728004,7560,SDN,1,0
3492151504,7581610067,7581610067,7560,SDN,1,0
3128352186,6776489094,6776489094,7560,SDN,1,0
4429231385,0439502883,0439502883,7560,SDN,1,0
4419409705,1013528663,1013528663,7560,SDN,1,0
5684521494,5079705655,5079705655,7561,XPB,1,0
0822224699,5512382054,5512382054,7561,XPB,1,0
9881361180,5185546421,5185546421,7561,XPB,1,0
0776599961,3512235956,3512235956,7561,XPB,1,0
1498773619,3615823010,3615823010,7561,XPB,1,0
5846007093,4377926259,4377926259,1716,EBU,1,0
3861618906,1380905815,1380905815,1716,EBU,1,0
2388036288,9605877376,9605877376,1716,EBU,1,0
1758624192,2175606130,2175606130,1716,EBU,1,0
7878316755,4604059001,4604059001,1716,EBU,1,0
0619549865,1153971435,1153971435,1716,EBU,1,0
6490420891,8014409597,8014409597,1716,EBU,1,0
9377513095,8013787190,8013787190,1716,EBU,1,0
2448454835,3853342133,3853342133,1716,EBU,1,0
9186630377,4274466045,4274466045,1716,EBU,1,0
7538049066,3258697320,3258697320,1716,EBU,1,0
4655110199,1890868000,1890868000,1716,EBU,1,0
1212536026,9784318654,9784318654,7563,XPB,1,0
1845853688,6183838157,6183838157,7563,XPB,1,0
8139713210,5217863352,5217863352,51027,ZFJ,1,0
8926281084,0666918461,0666918461,51027,ZFJ,1,0
7570284758,4850428237,4850428237,51027,ZFJ,1,0
3104070995,6149986710,6149986710,51027,ZFJ,1,0
8834484491,0430112371,0430112371,51027,ZFJ,1,0
8396759202,0533826749,0533826749,51027,ZFJ,1,0
8396759202,7262712485,7262712485,51027,ZFJ,1,0
7190022161,3690772646,3690772646,51028,XRF,1,0
4118863618,4052778448,4052778448,51028,XRF,1,0
4892662065,7361229302,7361229302,51028,XRF,1,0
8609412606,9306083709,9306083709,51028,XRF,1,0
5228272037,2325121314,2325121314,51028,XRF,1,0
6543460761,8772070949,8772070949,51028,XRF,1,0
6543460761,3260117142,3260117142,51028,XRF,1,0
6826052718,4688142707,4688142707,93142,ZFJ,1,0
9059069505,4346629379,4346629379,93142,ZFJ,1,0
7251718614,3563540628,3563540628,93142,ZFJ,1,0
8574303002,0282704716,0282704716,93142,ZFJ,1,0
3265339545,0802356406,0802356406,4744,XLM,1,0
1655533042,3626705488,3626705488,4744,XLM,1,0
1948400243,1502747426,1502747426,4744,XLM,1,0
3193542395,7208443652,7208443652,4744,XLM,1,0
6425825439,3792298260,3792298260,4744,XLM,1,0
6425825439,6964822751,6964822751,4744,XLM,1,0
7141872253,3208122193,3208122193,4744,XLM,1,0
7916172596,9723404721,9723404721,4743,XAM,1,0
4307522985,3692020902,3692020902,4743,XAM,1,0
8645233098,0088777129,0088777129,4743,XAM,1,0
2330103656,6313899446,6313899446,4743,XAM,1,0
9628321545,4901177876,4901177876,4743,XAM,1,0
9628321545,7747056413,7747056413,4743,XAM,1,0
7902920540,7756469070,7756469070,4743,XAM,1,0
3514226307,3844300730,3844300730,4739,XAM,1,0
1675987106,6595980393,6595980393,4739,XAM,1,0
3991613267,9181790391,9181790391,4739,XAM,1,0
0365455881,7145192145,7145192145,4739,XAM,1,0
1610648504,3029465486,3029465486,4739,XAM,1,0
3141876637,2104829252,2104829252,4739,XAM,1,0
8080877766,3685882130,3685882130,4739,XAM,1,0
9018190637,3079404353,3079404353,4739,XAM,1,0
9018190637,7946805515,7946805515,4739,XAM,1,0
7832088294,1477793507,1477793507,4739,XAM,1,0
8032601358,9686394972,9686394972,4739,XAM,1,0
3691228397,8235090538,8235090538,4739,XAM,1,0
2925149340,8082950880,8082950880,4739,XAM,1,0
1498092319,7236950456,7236950456,4739,XAM,1,0
0537396537,6881883983,6881883983,4822,XRF,1,0
0177313829,0381566990,0381566990,4822,XRF,1,0
6460322555,3954156950,3954156950,4822,XRF,1,0
7543222063,6030036832,6030036832,4822,XRF,1,0
7543222063,3595522036,3595522036,4822,XRF,1,0
7516612279,6218777205,6218777205,4822,XRF,1,0
1165920493,2189046906,2189046906,4821,ALE,1,0
6414534212,6840606119,6840606119,4821,ALE,1,0
2775415702,0962000658,0962000658,4821,ALE,1,0
9000477686,0360585768,0360585768,4821,ALE,1,0
0707309993,3482682823,3482682823,4821,ALE,1,0
1801119894,2853982320,2853982320,4821,ALE,1,0
0972659553,8999597051,8999597051,4821,ALE,1,0
0972659553,6184805344,6184805344,4821,ALE,1,0
5973488521,1031916072,1031916072,4821,ALE,1,0
7740577512,7942814585,7942814585,4740,XLM,1,0
9811144125,5893768866,5893768866,4740,XLM,1,0
8762776606,8309463204,8309463204,4740,XLM,1,0
6463974776,4237251790,4237251790,4740,XLM,1,0
1665116334,6251729828,6251729828,4740,XLM,1,0
0209798220,0164636714,0164636714,4740,XLM,1,0
7332582917,7693973012,7693973012,4740,XLM,1,0
7332582917,6934954094,6934954094,4740,XLM,1,0
5035812548,1450205186,1450205186,4740,XLM,1,0
